# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 103, mean track length: 2
72 -3.1733280274783486 -0.87498865574876561 11.699320040117591 66 50 50 0.67752025865005927 38 386 37 441
73 -2.8526696211290008 -0.45290555946949645 11.799759153069962 79 52 49 0.23995024422972691 38 390 37 444
74 -2.5552822523465126 -0.23861285412066879 11.934725364075963 91 83 72 0.46038782054828936 38 396 37 449
75 -2.5552822523465126 -0.23861285412066879 11.934725364075963 91 83 72 0.46038782054828936 38 397 37 450
76 -2.505278598691282 0.086308225865611377 12.008977265677672 58 59 64 0.31376573569083527 38 402 37 453
77 -2.4643743559127036 -0.070046384938568268 11.977739432023297 94 85 76 0.32278807718253566 38 400 37 454
78 -2.4526085565994475 0.21459567974202173 12.068727656956918 111 98 89 1.5606777694930869 38 403 37 456
79 -2.5621097196233569 0.33330497141099535 12.030936476530156 103 60 18 0.035103498655300949 38 406 37 461
80 -3.3577325195913907 0.47559862688645604 11.990803131066553 57 60 65 0.14385112338111061 38 408 37 462
81 -3.2672685015261802 0.68512915815359743 12.015867140440751 32 40 27 0.25529308651113441 38 416 37 464
82 -3.0503046381882459 0.57757911054417765 11.985955155626575 83 55 52 0.45397696506174279 38 410 37 465
83 -2.6616443257859164 0.59504858267030092 12.063984466333432 52 61 76 0.47372736429181955 38 417 37 466
84 -2.3433398013385762 -0.4411257579296376 11.980753940456893 81 74 66 1.2510084057682764 38 423 37 468
85 -2.4770718852543561 -0.34850608725782933 11.926694871531346 47 48 14 0.083616309677327166 38 427 37 470
86 -2.603966303214897 -0.12390725921952533 11.933455424260238 51 35 38 0.37198362532730955 38 429 37 471
87 -2.7075471708682763 -0.036805471720805311 11.908856942438874 95 87 76 0.90215356568370431 38 399 37 473
88 -2.368133636923996 0.028008456200441536 12.063583913336643 92 83 74 1.0324202115827463 38 435 37 474
89 -3.269258643831392 0.36516380938353082 11.930433571056625 96 87 78 0.4670528323006749 38 404 37 478
90 -3.0169611837616572 0.42988438491269559 11.933490998802908 100 91 82 1.0765110355017105 38 437 37 480
91 -2.879177006983801 0.4115594317678451 11.994001687237466 46 53 37 1.3644978635730969 38 438 37 481
92 -2.5536998499762142 0.51915457907552587 12.077340680278603 115 103 90 1.2782353589541553 38 441 37 482
93 -2.4878265913030915 0.76309276745125298 12.147382448700389 85 74 68 1.693383279937652 38 442 37 483
94 -2.9176130712160999 -0.5872774419755673 11.816733726102544 94 84 75 0.42454314909341984 38 421 37 486
95 -3.3081342732501966 -0.31926788716438947 11.803176214978109 17 34 56 0.4980967676388956 38 425 37 489
96 -3.3081342732501966 -0.31926788716438947 11.803176214978109 17 34 56 0.4980967676388956 38 426 37 490
97 -2.6902919836397734 0.44450332547307642 12.012484568300831 111 101 89 1.0936668187968106 38 440 37 495
98 -2.6902919836397734 0.44450332547307642 12.012484568300831 111 101 89 1.0936668187968106 38 439 37 496
99 -2.8428502350257512 0.58337229588239325 12.018280912700645 102 92 83 1.9305182291240732 38 445 37 497
100 -3.0739091128985097 0.77233865024684967 12.039676697004232 83 74 69 1.9100582809537374 38 452 37 499
101 -2.1107413955501366 -1.1040549259490426 12.242500598806226 217 199 151 1.2991135296732699 38 449 37 501
102 -2.6726067013878563 -0.72726470132729015 11.778704272195963 21 32 16 0.78483333568333258 38 453 37 502
103 -1.7446674118929195 -0.76586797156040642 12.476337081100295 0 0 0 0.88476109709347361 38 456 37 504
